0,1,2,3,4,5,6,7,8,9,10
91559.0,108199.0,106899.0,105859.0,107419.0,107359.0,106359.0,106179.0,106139.0,106159.0,106479.0
92099.0,108599.0,107099.0,106179.0,107319.0,107179.0,106259.0,105679.0,105999.0,106099.0,106439.0
92519.0,108899.0,107279.0,105879.0,107739.0,107639.0,106679.0,106059.0,106319.0,106539.0,106979.0
93039.0,109459.0,108119.0,106719.0,108299.0,107999.0,106999.0,105479.0,105799.0,106059.0,106319.0
93379.0,108199.0,107159.0,106079.0,107079.0,106859.0,106439.0,106099.0,106239.0,106359.0,106679.0
93799.0,110119.0,108639.0,107159.0,108459.0,108179.0,107179.0,106459.0,106639.0,106899.0,107079.0
93839.0,106259.0,105359.0,104359.0,105459.0,105619.0,105839.0,105699.0,105879.0,106119.0,106259.0
94779.0,104159.0,103439.0,106819.0,105739.0,105999.0,105659.0,105719.0,105859.0,106279.0,106599.0
96059.0,108999.0,107599.0,106859.0,107099.0,106819.0,106599.0,106439.0,106819.0,106919.0,107439.0
95099.0,105939.0,104659.0,106839.0,106759.0,106979.0,106159.0,105379.0,105479.0,105839.0,106199.0
96219.0,107879.0,107259.0,106419.0,108259.0,107999.0,107419.0,107259.0,107339.0,107679.0,107839.0
