0,1,2,3,4,5,6,7,8,9,10
203619.0,206359.0,216159.0,217599.0,217839.0,217979.0,217519.0,217619.0,218099.0,218759.0,219339.0
208739.0,209039.0,217359.0,221159.0,220839.0,221099.0,220839.0,220899.0,221299.0,221839.0,222319.0
212819.0,213419.0,219419.0,220039.0,219819.0,219519.0,218639.0,218399.0,218559.0,218919.0,219279.0
211419.0,211419.0,215139.0,216539.0,215919.0,216159.0,216499.0,217119.0,217819.0,218599.0,219279.0
215439.0,215439.0,217279.0,220539.0,219819.0,218819.0,218139.0,218159.0,218419.0,218779.0,219119.0
226239.0,227039.0,235139.0,237099.0,237219.0,236919.0,235839.0,235359.0,235279.0,235399.0,235599.0
219659.0,220759.0,229439.0,229859.0,228839.0,227659.0,225919.0,225139.0,224859.0,224859.0,224959.0
239039.0,239719.0,244379.0,245119.0,245479.0,245859.0,245779.0,245819.0,245919.0,246159.0,246279.0
227079.0,227079.0,228599.0,230859.0,230799.0,230419.0,230079.0,230019.0,230199.0,230339.0,230519.0
243579.0,244099.0,246979.0,247319.0,247179.0,246879.0,246719.0,246759.0,246859.0,246999.0,247099.0
249419.0,249419.0,252099.0,256139.0,255739.0,254659.0,253739.0,253499.0,253539.0,253679.0,253779.0
