0,1,2,3,4,5,6,7,8,9,10
203619.0,217339.0,219399.0,217539.0,217339.0,217259.0,217359.0,217759.0,218179.0,218639.0,219159.0
208939.0,221139.0,222779.0,219939.0,219379.0,219019.0,218979.0,219279.0,219619.0,220019.0,220459.0
214459.0,216619.0,222339.0,220419.0,220959.0,221419.0,221699.0,222099.0,222499.0,222899.0,223339.0
219419.0,221279.0,227239.0,228679.0,227639.0,225479.0,224599.0,224659.0,224959.0,225299.0,225639.0
223659.0,230399.0,230479.0,229539.0,229379.0,229079.0,228819.0,228759.0,228739.0,228799.0,228919.0
230139.0,232799.0,239719.0,236699.0,236659.0,236439.0,235779.0,235359.0,234999.0,234879.0,234899.0
232959.0,232959.0,235579.0,234719.0,235199.0,235219.0,235119.0,235119.0,235279.0,235439.0,235619.0
239159.0,243619.0,251899.0,249019.0,248719.0,247899.0,246679.0,245779.0,245139.0,244839.0,244759.0
241479.0,245159.0,245659.0,244699.0,243879.0,244059.0,244419.0,244719.0,244899.0,245079.0,245279.0
245459.0,246359.0,249879.0,248379.0,248119.0,248199.0,248079.0,248199.0,248359.0,248459.0,248619.0
249279.0,251159.0,255559.0,254059.0,253279.0,252439.0,252059.0,252219.0,252379.0,252559.0,252719.0
