0,1,2,3,4,5,6,7,8,9,10
91339.0,91459.0,91359.0,91679.0,92659.0,96439.0,98519.0,100039.0,102119.0,103379.0,103819.0
92199.0,91939.0,91879.0,91999.0,92719.0,96919.0,98699.0,100599.0,102379.0,103399.0,103599.0
91439.0,91759.0,92399.0,91459.0,92939.0,96099.0,98139.0,100419.0,101959.0,103299.0,103739.0
92679.0,92659.0,92559.0,92559.0,93939.0,97459.0,99319.0,101199.0,102779.0,104119.0,104699.0
93039.0,93079.0,93439.0,93439.0,93139.0,95059.0,97439.0,99459.0,100879.0,102499.0,103019.0
93919.0,94299.0,94259.0,93659.0,94519.0,97539.0,99859.0,101739.0,103179.0,104339.0,105099.0
91259.0,91599.0,91419.0,91219.0,92079.0,95079.0,97379.0,98859.0,100219.0,101619.0,102239.0
95099.0,94939.0,94859.0,94759.0,94879.0,96319.0,98779.0,100219.0,101479.0,102839.0,103299.0
95559.0,95519.0,95399.0,95359.0,95579.0,97699.0,100359.0,101139.0,102879.0,104139.0,104819.0
95899.0,95979.0,96039.0,96119.0,96539.0,98979.0,101239.0,102939.0,104779.0,105919.0,106779.0
95659.0,96039.0,95539.0,95859.0,96339.0,99499.0,101339.0,102859.0,104359.0,105579.0,106219.0
