0,1,2,3,4,5,6,7,8,9,10
91679.0,94339.0,101659.0,103879.0,106139.0,107139.0,107919.0,107639.0,107119.0,107059.0,106859.0
91419.0,94359.0,101359.0,104319.0,106099.0,107199.0,108059.0,107699.0,107259.0,107059.0,106719.0
92219.0,94199.0,101359.0,103819.0,105799.0,106959.0,107539.0,107559.0,106779.0,106719.0,106579.0
92739.0,92759.0,100179.0,103019.0,105399.0,106439.0,107019.0,106959.0,106439.0,106199.0,106179.0
93319.0,95719.0,102779.0,104379.0,106239.0,107879.0,108359.0,107759.0,107239.0,106939.0,106979.0
93079.0,94539.0,101579.0,103539.0,105539.0,106899.0,107659.0,107559.0,107099.0,106539.0,106599.0
94579.0,94559.0,101239.0,103559.0,105159.0,106579.0,107599.0,107419.0,106839.0,106699.0,106939.0
94519.0,94739.0,100359.0,102439.0,103939.0,105219.0,105859.0,105459.0,105119.0,104679.0,105059.0
94319.0,94159.0,100859.0,103219.0,105239.0,106459.0,106999.0,107039.0,106519.0,106359.0,106599.0
94779.0,94759.0,101279.0,103659.0,105579.0,106639.0,107359.0,107179.0,106459.0,106499.0,106619.0
95059.0,97719.0,104259.0,106359.0,108139.0,109719.0,110059.0,109839.0,109079.0,109139.0,108739.0
