0,1,2,3,4,5,6,7,8,9,10
91939.0,91659.0,91759.0,95719.0,99319.0,101999.0,101919.0,102579.0,103059.0,103079.0,103259.0
91919.0,92279.0,91959.0,95599.0,99279.0,102139.0,101959.0,102799.0,103099.0,103079.0,103299.0
92479.0,92399.0,92699.0,95799.0,99459.0,102179.0,102159.0,102699.0,103079.0,103159.0,103319.0
92999.0,93059.0,92899.0,96079.0,99779.0,102399.0,102079.0,102839.0,103239.0,103419.0,103639.0
93339.0,93599.0,93759.0,96159.0,99519.0,102179.0,102159.0,102979.0,103239.0,103359.0,103619.0
94359.0,93939.0,93959.0,96339.0,99519.0,102179.0,101979.0,102719.0,102999.0,103119.0,103499.0
94539.0,94779.0,94519.0,96759.0,100139.0,102859.0,102679.0,103459.0,103779.0,103859.0,104179.0
95159.0,94619.0,94859.0,96459.0,99239.0,101719.0,101659.0,102219.0,102839.0,102819.0,103099.0
95299.0,95499.0,95359.0,96479.0,99859.0,102139.0,102119.0,102739.0,103019.0,103219.0,103539.0
95359.0,95539.0,95579.0,97259.0,99799.0,102319.0,102179.0,102819.0,103319.0,103299.0,103459.0
96899.0,96979.0,96839.0,98939.0,101959.0,104199.0,103979.0,104419.0,104799.0,104819.0,105039.0
