0,1,2,3,4,5,6,7,8,9,10
203619.0,203619.0,203619.0,203619.0,204539.0,209619.0,211799.0,213599.0,214139.0,214899.0,215259.0
207659.0,207659.0,207659.0,207659.0,207879.0,211999.0,213879.0,215339.0,215539.0,216099.0,216359.0
214779.0,214779.0,214779.0,214779.0,215039.0,219499.0,221679.0,223379.0,223699.0,224139.0,224119.0
216299.0,216299.0,216299.0,216299.0,216299.0,216299.0,216739.0,218999.0,220159.0,221339.0,222099.0
222139.0,222139.0,222139.0,222139.0,222299.0,225139.0,227239.0,229019.0,229639.0,230199.0,230219.0
223579.0,223579.0,223579.0,223579.0,223579.0,223579.0,223579.0,223579.0,223879.0,224459.0,225059.0
233859.0,233859.0,233859.0,233859.0,234059.0,235459.0,236779.0,238019.0,238539.0,238859.0,238739.0
232099.0,232099.0,232099.0,232099.0,232279.0,235699.0,237899.0,239459.0,239759.0,240219.0,240199.0
220479.0,220479.0,220479.0,220479.0,220619.0,222399.0,223299.0,224019.0,224019.0,224159.0,224179.0
207739.0,207739.0,207739.0,207739.0,207739.0,207739.0,207959.0,208259.0,208479.0,208619.0,208679.0
230419.0,230419.0,230419.0,230419.0,230639.0,233419.0,235559.0,237299.0,237839.0,238279.0,238019.0
