0,1,2,3,4,5,6,7,8,9,10
91799.0,91399.0,91359.0,91799.0,95579.0,98819.0,100379.0,102019.0,101839.0,102359.0,102839.0
91939.0,91939.0,91719.0,91619.0,95539.0,98699.0,100639.0,102139.0,101719.0,102259.0,103119.0
92399.0,92319.0,92239.0,92339.0,95979.0,98979.0,100739.0,102319.0,102079.0,102619.0,102959.0
93019.0,92859.0,92859.0,93099.0,96079.0,98999.0,100899.0,102279.0,102319.0,102599.0,103339.0
93239.0,92899.0,93199.0,92899.0,95679.0,98199.0,99919.0,101419.0,101279.0,101799.0,102319.0
93039.0,92919.0,92899.0,92879.0,94979.0,97459.0,99339.0,100739.0,100439.0,100959.0,101499.0
93679.0,93759.0,93759.0,93299.0,96239.0,99439.0,101259.0,102639.0,102539.0,103019.0,103679.0
95279.0,95199.0,95019.0,95319.0,97679.0,100439.0,102259.0,103559.0,103299.0,103799.0,104579.0
93699.0,93779.0,93739.0,93959.0,96579.0,99319.0,101239.0,102579.0,102339.0,102839.0,103439.0
95499.0,95359.0,95319.0,95279.0,97299.0,100079.0,101559.0,102979.0,102799.0,103039.0,103779.0
95979.0,96219.0,96339.0,96199.0,98199.0,100499.0,102319.0,103439.0,103379.0,103879.0,104239.0
