0,1,2,3,4,5,6,7,8,9,10
203619.0,222119.0,225699.0,226879.0,227259.0,220619.0,217959.0,217899.0,218099.0,218559.0,219039.0
208099.0,221339.0,224899.0,226079.0,226459.0,219859.0,217859.0,217939.0,218239.0,218759.0,219239.0
213419.0,220039.0,223519.0,224679.0,225039.0,219879.0,219459.0,219399.0,219399.0,219679.0,219999.0
220099.0,224559.0,227699.0,228759.0,229099.0,226659.0,225899.0,225919.0,226059.0,226339.0,226599.0
222279.0,226899.0,233219.0,229879.0,229239.0,228879.0,228399.0,228339.0,228279.0,228499.0,228779.0
229799.0,229799.0,232519.0,233559.0,233979.0,234119.0,233759.0,233399.0,233119.0,233019.0,233039.0
226179.0,226179.0,232619.0,235119.0,235839.0,233439.0,232599.0,231879.0,231519.0,231539.0,231639.0
238999.0,238999.0,240079.0,240699.0,241819.0,242619.0,242579.0,242579.0,242579.0,242619.0,242719.0
237879.0,237879.0,239839.0,243199.0,244679.0,245059.0,244659.0,244199.0,243719.0,243459.0,243319.0
246599.0,254679.0,261239.0,257139.0,255079.0,253399.0,252239.0,251759.0,251459.0,251299.0,251379.0
249799.0,249919.0,258819.0,259319.0,259339.0,259079.0,258199.0,257419.0,256899.0,256619.0,256519.0
