0,1,2,3,4,5,6,7,8,9,10
203619.0,203619.0,203619.0,208099.0,211959.0,214799.0,214739.0,215479.0,215819.0,215959.0,216159.0
209219.0,209219.0,209219.0,210659.0,213579.0,216099.0,216019.0,216699.0,217039.0,217159.0,217359.0
215019.0,215019.0,215019.0,216479.0,218739.0,220699.0,220559.0,221059.0,221279.0,221339.0,221479.0
220239.0,220239.0,220239.0,221359.0,223319.0,224739.0,224499.0,224739.0,224819.0,224779.0,224819.0
225239.0,225239.0,225239.0,226079.0,227139.0,228179.0,228019.0,228259.0,228359.0,228379.0,228439.0
222219.0,222219.0,222219.0,223139.0,224599.0,226019.0,225939.0,226259.0,226379.0,226379.0,226479.0
234479.0,234479.0,234479.0,235499.0,236699.0,237619.0,237399.0,237659.0,237819.0,237859.0,237959.0
236779.0,236779.0,236779.0,237939.0,239399.0,240239.0,239879.0,239879.0,239759.0,239659.0,239599.0
242639.0,242639.0,242639.0,243679.0,244739.0,245859.0,245619.0,245899.0,246059.0,246239.0,246379.0
242279.0,242279.0,242279.0,243079.0,243819.0,244519.0,244539.0,244639.0,244679.0,244779.0,244819.0
248479.0,248479.0,248479.0,249459.0,250199.0,250799.0,250779.0,250799.0,250839.0,250899.0,250959.0
