0,1,2,3,4,5,6,7,8,9,10
91379.0,91299.0,91479.0,91279.0,91419.0,91199.0,95739.0,98619.0,99279.0,100599.0,102099.0
91619.0,91159.0,90899.0,91139.0,91199.0,91019.0,95119.0,98199.0,99179.0,100159.0,101479.0
91859.0,91799.0,91979.0,91879.0,91619.0,92059.0,95319.0,98019.0,98759.0,100279.0,101299.0
92499.0,92439.0,93119.0,92839.0,92459.0,92379.0,96019.0,98799.0,99479.0,100859.0,102219.0
92079.0,92319.0,91919.0,92059.0,92139.0,92379.0,95719.0,98359.0,99079.0,100479.0,101639.0
93839.0,94139.0,93679.0,93719.0,93979.0,93659.0,96279.0,98499.0,99259.0,100399.0,101659.0
94559.0,94719.0,94479.0,94659.0,94379.0,94779.0,96899.0,99339.0,99979.0,101539.0,102579.0
94119.0,93799.0,94459.0,94019.0,94139.0,93999.0,95399.0,97959.0,98519.0,99819.0,101099.0
95799.0,95779.0,95339.0,95759.0,95779.0,95819.0,96539.0,98239.0,99039.0,100259.0,101339.0
91099.0,90479.0,90759.0,90839.0,90659.0,91159.0,94059.0,97199.0,97879.0,99399.0,100519.0
95579.0,94979.0,95239.0,95419.0,95279.0,95839.0,98519.0,101639.0,101859.0,103279.0,104619.0
