0,1,2,3,4,5,6,7,8,9,10
91719.0,91779.0,91599.0,98959.0,101919.0,101939.0,102919.0,102919.0,103219.0,103299.0,103459.0
91939.0,91899.0,92119.0,98759.0,102259.0,101999.0,102999.0,102979.0,103359.0,103359.0,103559.0
92279.0,92419.0,92719.0,98979.0,102199.0,101959.0,103119.0,102999.0,103319.0,103279.0,103579.0
92919.0,93319.0,93139.0,99439.0,102179.0,102179.0,103079.0,103119.0,103579.0,103479.0,103719.0
93539.0,94019.0,93639.0,99199.0,102299.0,102499.0,103159.0,103479.0,103659.0,103659.0,103879.0
93899.0,93919.0,94099.0,99119.0,102339.0,102219.0,103199.0,103279.0,103519.0,103519.0,103779.0
94459.0,94999.0,94899.0,99399.0,102139.0,102299.0,103099.0,103099.0,103479.0,103579.0,103679.0
95239.0,94999.0,95299.0,99279.0,102479.0,101959.0,102679.0,102799.0,103119.0,103359.0,103419.0
95199.0,95619.0,95459.0,99299.0,101819.0,101599.0,102299.0,102279.0,102679.0,102619.0,102819.0
95879.0,95379.0,95419.0,99399.0,102359.0,102519.0,103259.0,103299.0,103619.0,103539.0,103939.0
95699.0,95519.0,95639.0,99259.0,102159.0,101999.0,103059.0,102959.0,103379.0,103299.0,103559.0
