0,1,2,3,4,5,6,7,8,9,10
203619.0,203619.0,203619.0,211419.0,214799.0,214779.0,215779.0,215839.0,216159.0,216199.0,216419.0
209479.0,209479.0,209479.0,213599.0,216499.0,216419.0,217319.0,217359.0,217659.0,217699.0,217899.0
215059.0,215059.0,215059.0,218399.0,220179.0,219799.0,220179.0,219999.0,220119.0,220079.0,220199.0
219239.0,219239.0,219239.0,222559.0,224059.0,223739.0,224159.0,224139.0,224359.0,224419.0,224579.0
224699.0,224699.0,224699.0,227839.0,229199.0,228799.0,229059.0,228899.0,228999.0,228979.0,229039.0
229599.0,229599.0,229599.0,231479.0,232419.0,232079.0,232079.0,231899.0,231879.0,231839.0,231879.0
234399.0,234399.0,234399.0,236139.0,236919.0,236739.0,236759.0,236639.0,236599.0,236559.0,236579.0
238419.0,238419.0,238419.0,241119.0,241959.0,241499.0,241499.0,241239.0,241179.0,241079.0,241079.0
239939.0,239939.0,239939.0,241859.0,242639.0,242279.0,242339.0,242179.0,242159.0,242159.0,242159.0
241379.0,241379.0,241379.0,242979.0,243539.0,243499.0,243739.0,243659.0,243759.0,243799.0,243859.0
241399.0,241399.0,241399.0,243079.0,243739.0,243559.0,243579.0,243599.0,243619.0,243579.0,243579.0
