0,1,2,3,4,5,6,7,8,9,10
91559.0,91679.0,91639.0,91239.0,95899.0,98959.0,100799.0,102079.0,101879.0,102379.0,102979.0
91959.0,91759.0,91999.0,91739.0,95739.0,98739.0,100779.0,102079.0,102099.0,102339.0,102959.0
91959.0,92079.0,92159.0,91799.0,95539.0,98459.0,100539.0,101759.0,101879.0,102199.0,102859.0
92319.0,92179.0,91779.0,91899.0,95239.0,98299.0,100239.0,101759.0,101539.0,101999.0,102319.0
93499.0,93019.0,93639.0,93519.0,96059.0,99339.0,100799.0,102259.0,102099.0,102459.0,103219.0
93039.0,93299.0,92859.0,92899.0,96099.0,99139.0,101019.0,102219.0,102079.0,102799.0,103079.0
93579.0,93639.0,93999.0,93679.0,95699.0,98339.0,100319.0,101439.0,101239.0,101759.0,102319.0
92799.0,92939.0,93059.0,92999.0,95479.0,98379.0,100159.0,101279.0,101279.0,101699.0,102259.0
94419.0,94619.0,94439.0,94399.0,96699.0,98719.0,100559.0,101879.0,101819.0,102299.0,102679.0
94479.0,94879.0,95299.0,94559.0,96619.0,99319.0,101239.0,102399.0,102479.0,102719.0,103219.0
96539.0,96359.0,96339.0,96519.0,97719.0,99779.0,101419.0,102519.0,102579.0,102899.0,103419.0
