0,1,2,3,4,5,6,7,8,9,10
91819.0,91639.0,91759.0,98819.0,102019.0,101899.0,102919.0,102879.0,103259.0,103379.0,103579.0
92399.0,92099.0,92039.0,98959.0,101979.0,101979.0,103039.0,103039.0,103559.0,103379.0,103619.0
92259.0,92619.0,92419.0,98539.0,101679.0,101619.0,102799.0,102739.0,102999.0,103039.0,103199.0
92739.0,93179.0,92839.0,98999.0,102159.0,102119.0,103099.0,103119.0,103439.0,103519.0,103819.0
93619.0,93619.0,93719.0,99219.0,102319.0,102419.0,103279.0,103359.0,103659.0,103779.0,103959.0
94399.0,94059.0,94339.0,98779.0,101679.0,101639.0,102659.0,102699.0,103059.0,103079.0,103279.0
94839.0,95179.0,94839.0,99719.0,102799.0,102719.0,103479.0,103699.0,103939.0,103979.0,104199.0
94799.0,94959.0,94879.0,99579.0,102319.0,102399.0,103299.0,103219.0,103499.0,103639.0,103919.0
95579.0,95619.0,95739.0,100099.0,102819.0,102819.0,103699.0,103699.0,103859.0,104099.0,104079.0
95819.0,95619.0,96279.0,100119.0,103059.0,102699.0,103919.0,103619.0,103799.0,103919.0,104159.0
95919.0,96619.0,96159.0,100099.0,102759.0,102499.0,103319.0,103459.0,103699.0,103779.0,104039.0
