0,1,2,3,4,5,6,7,8,9,10
203619.0,216479.0,219399.0,222699.0,221639.0,218099.0,218579.0,218919.0,219199.0,219479.0,219839.0
209439.0,220979.0,222759.0,226099.0,224999.0,221259.0,221519.0,221639.0,221699.0,221779.0,221959.0
212979.0,219459.0,224339.0,222959.0,221879.0,221759.0,222519.0,223039.0,223419.0,223759.0,224099.0
218819.0,221099.0,227379.0,230539.0,229519.0,224779.0,222639.0,222759.0,223019.0,223299.0,223599.0
224719.0,231519.0,236499.0,235719.0,234779.0,230879.0,228979.0,229199.0,229379.0,229519.0,229699.0
229999.0,236679.0,235719.0,234799.0,235079.0,235359.0,235619.0,235719.0,235819.0,235899.0,235999.0
234119.0,234119.0,236639.0,237899.0,238079.0,237859.0,237799.0,237859.0,237919.0,237959.0,238059.0
238419.0,240599.0,243139.0,241279.0,240739.0,241219.0,241699.0,242019.0,242239.0,242379.0,242499.0
239779.0,239859.0,242959.0,244399.0,244719.0,244659.0,244739.0,244799.0,244779.0,244799.0,244819.0
244179.0,247079.0,249259.0,251599.0,250099.0,249859.0,249659.0,249679.0,249739.0,249859.0,250039.0
240599.0,243539.0,247759.0,247139.0,246599.0,246099.0,245759.0,245579.0,245439.0,245299.0,245219.0
