0,1,2,3,4,5,6,7,8,9,10
91739.0,91579.0,91799.0,98619.0,102079.0,102119.0,102899.0,103039.0,103239.0,103299.0,103639.0
92019.0,91839.0,91859.0,98979.0,101999.0,101959.0,102899.0,102979.0,103239.0,103279.0,103619.0
92599.0,92539.0,92439.0,98699.0,101959.0,101939.0,102999.0,102899.0,103219.0,103219.0,103619.0
93179.0,93079.0,92879.0,99379.0,102259.0,102139.0,103099.0,103179.0,103399.0,103539.0,103799.0
93379.0,93899.0,93639.0,98619.0,101919.0,101739.0,102679.0,102759.0,102979.0,103079.0,103179.0
94219.0,94139.0,93719.0,99319.0,102419.0,102119.0,103119.0,103019.0,103399.0,103439.0,103679.0
94439.0,94939.0,94579.0,99819.0,102779.0,102719.0,103699.0,103839.0,104119.0,104079.0,104339.0
94499.0,94699.0,94479.0,98999.0,102019.0,102039.0,102959.0,102919.0,103319.0,103239.0,103539.0
95199.0,95379.0,95319.0,100359.0,102779.0,102859.0,103859.0,103779.0,104059.0,104139.0,104419.0
96379.0,96039.0,96419.0,100179.0,102679.0,102899.0,103439.0,103559.0,103759.0,103859.0,104039.0
97339.0,96619.0,97059.0,100559.0,103519.0,103619.0,104439.0,104419.0,104639.0,104699.0,104959.0
