0,1,2,3,4,5,6,7,8,9,10
203619.0,218799.0,223359.0,218299.0,218099.0,217539.0,217819.0,218219.0,218579.0,218899.0,219259.0
209339.0,221079.0,225659.0,220579.0,220519.0,219739.0,219319.0,219439.0,219639.0,219879.0,220219.0
213659.0,218459.0,223039.0,221399.0,221119.0,220519.0,220319.0,220399.0,220499.0,220619.0,220859.0
219259.0,223339.0,225019.0,223799.0,223819.0,223899.0,224299.0,224659.0,224959.0,225179.0,225439.0
225119.0,231719.0,235679.0,229919.0,228979.0,229219.0,229519.0,229719.0,229919.0,230099.0,230319.0
229939.0,234199.0,236259.0,236779.0,235579.0,235279.0,235199.0,235159.0,235179.0,235179.0,235179.0
233019.0,234599.0,236959.0,235759.0,235279.0,235399.0,235379.0,235279.0,235199.0,235239.0,235299.0
236139.0,249919.0,254859.0,247539.0,243179.0,241799.0,241859.0,242279.0,242559.0,242759.0,242999.0
239719.0,245419.0,248939.0,247679.0,245139.0,244459.0,244159.0,243999.0,243879.0,243819.0,243779.0
239639.0,250059.0,252619.0,249299.0,248019.0,246739.0,245999.0,245739.0,245579.0,245499.0,245599.0
251519.0,251519.0,253519.0,253819.0,254459.0,255079.0,255259.0,255239.0,255199.0,255139.0,255119.0
