0,1,2,3,4,5,6,7,8,9,10
91919.0,106039.0,105099.0,104299.0,105139.0,105499.0,105879.0,105899.0,105839.0,106139.0,106419.0
92239.0,105999.0,105519.0,104399.0,105079.0,105779.0,105739.0,105999.0,105899.0,106159.0,106319.0
92759.0,107039.0,105159.0,104559.0,105299.0,105759.0,106059.0,105879.0,105939.0,106219.0,106419.0
92639.0,105199.0,106039.0,104139.0,104399.0,105179.0,105379.0,105419.0,105339.0,105599.0,105819.0
93459.0,107619.0,104599.0,104599.0,105079.0,105599.0,105659.0,105799.0,105879.0,105939.0,106319.0
93779.0,106459.0,105359.0,104899.0,105559.0,105959.0,106139.0,106259.0,106119.0,106419.0,106719.0
94279.0,107179.0,105919.0,104819.0,105559.0,106319.0,106559.0,106399.0,106459.0,106699.0,106959.0
94939.0,107199.0,104959.0,104799.0,105079.0,105839.0,106339.0,106279.0,106319.0,106519.0,106819.0
95919.0,106319.0,107959.0,107079.0,105079.0,106159.0,106319.0,106599.0,106559.0,106819.0,107399.0
95519.0,107119.0,109439.0,105599.0,105299.0,105919.0,106379.0,106459.0,106499.0,106359.0,106819.0
96639.0,103799.0,107859.0,107139.0,105199.0,105039.0,105359.0,105539.0,105599.0,105639.0,105879.0
