0,1,2,3,4,5,6,7,8,9,10
91639.0,91919.0,91779.0,98919.0,102059.0,101919.0,102899.0,102899.0,103259.0,103219.0,103519.0
92079.0,92079.0,92279.0,98839.0,101999.0,102059.0,103019.0,103019.0,103299.0,103439.0,103599.0
92259.0,92379.0,92479.0,98619.0,101779.0,101779.0,102839.0,102759.0,103079.0,103159.0,103339.0
92979.0,93219.0,93099.0,98779.0,101999.0,102019.0,103099.0,103019.0,103339.0,103359.0,103539.0
93719.0,93799.0,93439.0,99439.0,102379.0,102819.0,103259.0,103419.0,103779.0,103839.0,103999.0
93979.0,94299.0,93999.0,99219.0,102179.0,101999.0,102939.0,103099.0,103319.0,103339.0,103579.0
94599.0,94859.0,94959.0,99319.0,102379.0,102639.0,103399.0,103619.0,103799.0,103799.0,103979.0
95299.0,95259.0,95239.0,99499.0,102199.0,102179.0,103119.0,103159.0,103459.0,103419.0,103699.0
95579.0,95379.0,95379.0,99119.0,102199.0,102019.0,102879.0,102879.0,103159.0,103099.0,103279.0
95839.0,96059.0,95619.0,99839.0,102799.0,102399.0,103079.0,103279.0,103459.0,103479.0,103719.0
95979.0,96199.0,96459.0,100159.0,102579.0,102639.0,103379.0,103559.0,103819.0,103839.0,104059.0
