0,1,2,3,4,5,6,7,8,9,10
203619.0,203619.0,203619.0,211419.0,214799.0,214779.0,215779.0,215839.0,216159.0,216199.0,216419.0
209219.0,209219.0,209219.0,213559.0,216519.0,216499.0,217439.0,217479.0,217779.0,217839.0,218039.0
213859.0,213859.0,213859.0,215659.0,217259.0,217099.0,217639.0,217639.0,217859.0,217919.0,218099.0
217359.0,217359.0,217359.0,219779.0,221239.0,221139.0,221719.0,221779.0,221999.0,222059.0,222199.0
224879.0,224879.0,224879.0,227819.0,229319.0,228899.0,229079.0,228819.0,228799.0,228699.0,228759.0
229499.0,229499.0,229499.0,232559.0,233899.0,233319.0,233199.0,232799.0,232619.0,232459.0,232439.0
234739.0,234739.0,234739.0,236359.0,236959.0,236859.0,237019.0,237019.0,237119.0,237159.0,237199.0
238519.0,238519.0,238519.0,239999.0,240619.0,240579.0,240679.0,240719.0,240779.0,240819.0,240799.0
240479.0,240479.0,240479.0,242059.0,242699.0,242519.0,242659.0,242579.0,242659.0,242619.0,242619.0
244559.0,244559.0,244559.0,247059.0,247979.0,247519.0,247459.0,247179.0,247099.0,247039.0,246979.0
245459.0,245459.0,245459.0,247499.0,248339.0,248039.0,248119.0,248019.0,248079.0,247999.0,248059.0
