0,1,2,3,4,5,6,7,8,9,10
92259.0,107819.0,105939.0,104559.0,105219.0,105399.0,105579.0,105639.0,105859.0,106059.0,106279.0
92299.0,107439.0,105659.0,104239.0,104879.0,105419.0,105519.0,105719.0,105719.0,105979.0,106319.0
92599.0,108379.0,106299.0,104339.0,105199.0,105459.0,105839.0,105759.0,105719.0,106159.0,106479.0
93039.0,108959.0,106459.0,105099.0,105719.0,105719.0,105659.0,105619.0,105699.0,105919.0,106279.0
93359.0,107959.0,105739.0,104199.0,105359.0,105539.0,105979.0,105879.0,106259.0,106299.0,106599.0
93779.0,106919.0,106119.0,105199.0,105899.0,106299.0,105819.0,105779.0,105879.0,106339.0,106699.0
94679.0,105919.0,105299.0,104479.0,105559.0,105599.0,105399.0,105339.0,105659.0,105919.0,106519.0
94719.0,109959.0,107759.0,105479.0,106059.0,106239.0,106079.0,106099.0,106119.0,106319.0,106679.0
95139.0,109019.0,107419.0,104639.0,105599.0,105979.0,106899.0,106259.0,106279.0,106199.0,106539.0
96019.0,104999.0,104499.0,103899.0,104759.0,105299.0,105199.0,105119.0,105139.0,105559.0,106079.0
96939.0,112299.0,109679.0,106359.0,106819.0,107379.0,107379.0,107399.0,107499.0,107579.0,107899.0
