0,1,2,3,4,5,6,7,8,9,10
91799.0,98839.0,107359.0,109539.0,107199.0,106499.0,105839.0,105219.0,105479.0,105799.0,105979.0
91739.0,99079.0,107039.0,109359.0,107139.0,106299.0,105879.0,105499.0,105319.0,105519.0,105839.0
91979.0,99159.0,106639.0,108999.0,107379.0,106299.0,106059.0,105359.0,105359.0,105639.0,105699.0
92659.0,97539.0,105899.0,108279.0,107199.0,106359.0,105419.0,105099.0,105079.0,105319.0,105519.0
93639.0,98819.0,107099.0,109259.0,108099.0,107119.0,106119.0,105519.0,105659.0,105999.0,105959.0
94279.0,100279.0,108839.0,111319.0,109279.0,107819.0,107119.0,106439.0,106419.0,106599.0,106899.0
94039.0,98259.0,106839.0,109419.0,107079.0,106459.0,105799.0,105179.0,105219.0,105479.0,105899.0
94899.0,99719.0,107819.0,110199.0,108459.0,107439.0,106639.0,106079.0,106039.0,106179.0,106399.0
94879.0,100559.0,107219.0,109299.0,107379.0,106399.0,106379.0,106019.0,105939.0,106599.0,106799.0
96099.0,102019.0,110359.0,113039.0,110739.0,108779.0,107699.0,106619.0,106199.0,106079.0,106319.0
96339.0,100099.0,106879.0,108799.0,106979.0,106339.0,105299.0,104859.0,104779.0,104979.0,105179.0
