0,1,2,3,4,5,6,7,8,9,10
91419.0,91659.0,100439.0,103079.0,104319.0,105279.0,106659.0,107259.0,107459.0,107559.0,107639.0
91599.0,91799.0,100819.0,103619.0,104259.0,105279.0,106699.0,107559.0,107399.0,107439.0,107379.0
92419.0,92499.0,100819.0,103559.0,104759.0,105819.0,106739.0,107519.0,107519.0,107679.0,107519.0
92119.0,92419.0,99799.0,102699.0,103339.0,104959.0,106339.0,107059.0,107079.0,107039.0,106999.0
92519.0,92459.0,101259.0,104259.0,105239.0,105659.0,106699.0,107939.0,107819.0,107879.0,107399.0
93539.0,93499.0,100999.0,103319.0,104719.0,105499.0,106379.0,107259.0,107539.0,107699.0,107419.0
93619.0,94019.0,98799.0,101419.0,103059.0,104439.0,105619.0,106819.0,106719.0,106839.0,106659.0
94839.0,95279.0,97539.0,101899.0,104139.0,105839.0,106939.0,107479.0,107059.0,106859.0,106459.0
95459.0,95859.0,100579.0,103239.0,104139.0,105499.0,106719.0,107179.0,107359.0,107839.0,107339.0
96039.0,96279.0,102279.0,105399.0,105539.0,106699.0,108019.0,108979.0,108819.0,108919.0,108999.0
96759.0,96499.0,104079.0,107079.0,106419.0,106819.0,107639.0,108659.0,108539.0,108579.0,108139.0
