0,1,2,3,4,5,6,7,8,9,10
91259.0,91339.0,102259.0,107079.0,109279.0,110039.0,108239.0,107319.0,107539.0,107439.0,107139.0
91619.0,91219.0,102339.0,107019.0,109439.0,110239.0,107699.0,107939.0,107319.0,107619.0,107059.0
91859.0,91299.0,102679.0,107239.0,109339.0,110239.0,108339.0,107399.0,107359.0,107539.0,106999.0
92719.0,92839.0,102279.0,107099.0,109539.0,109679.0,108439.0,107399.0,107099.0,107399.0,106659.0
93499.0,93679.0,104099.0,108559.0,110879.0,111299.0,109519.0,108919.0,108539.0,108819.0,108599.0
93159.0,93119.0,102179.0,106359.0,108839.0,109579.0,107839.0,107059.0,107139.0,107159.0,106939.0
93919.0,94379.0,102439.0,106919.0,109059.0,109759.0,107939.0,107799.0,107059.0,107239.0,106579.0
93479.0,93579.0,102159.0,106699.0,109039.0,109399.0,108039.0,106919.0,106959.0,106919.0,106659.0
94919.0,95479.0,105019.0,109299.0,111799.0,112299.0,110819.0,109819.0,109819.0,109759.0,109419.0
93859.0,93539.0,102559.0,107399.0,109719.0,110559.0,108299.0,107579.0,107499.0,108219.0,107959.0
95939.0,95879.0,99399.0,104319.0,106719.0,106999.0,104899.0,104939.0,105779.0,106259.0,106479.0
