0,1,2,3,4,5,6,7,8,9,10
91359.0,91759.0,91559.0,95779.0,99319.0,101999.0,101959.0,102579.0,103059.0,103039.0,103299.0
91759.0,91859.0,91959.0,95839.0,99219.0,101899.0,101939.0,102479.0,103019.0,103199.0,103259.0
92419.0,92339.0,92359.0,95819.0,99279.0,101939.0,101919.0,102579.0,102939.0,103059.0,103279.0
92939.0,93019.0,93079.0,95799.0,99419.0,102139.0,102119.0,102939.0,103039.0,103259.0,103479.0
93499.0,93399.0,93679.0,95899.0,99299.0,101979.0,102019.0,102639.0,102819.0,103199.0,103239.0
94179.0,93939.0,94239.0,96759.0,99919.0,102319.0,102319.0,102959.0,103299.0,103539.0,103719.0
94759.0,95079.0,95099.0,96439.0,99739.0,102179.0,101979.0,102619.0,102959.0,103039.0,103199.0
95319.0,95259.0,95319.0,96719.0,99799.0,102419.0,102239.0,102919.0,103219.0,103399.0,103519.0
95039.0,95299.0,95339.0,97499.0,100159.0,102659.0,102679.0,103259.0,103559.0,103719.0,103939.0
95159.0,94939.0,94539.0,96819.0,99639.0,102299.0,102199.0,102859.0,103179.0,103499.0,103519.0
96839.0,96659.0,96479.0,98419.0,100379.0,102579.0,102699.0,102979.0,103359.0,103359.0,103499.0
