0,1,2,3,4,5,6,7,8,9,10
203619.0,203619.0,203619.0,208099.0,211959.0,214799.0,214739.0,215479.0,215819.0,215959.0,216159.0
208139.0,208139.0,208139.0,210359.0,213579.0,216139.0,216039.0,216699.0,217019.0,217139.0,217319.0
213779.0,213779.0,213779.0,215459.0,217679.0,219519.0,219339.0,219779.0,219979.0,220039.0,220179.0
220059.0,220059.0,220059.0,220859.0,221839.0,222599.0,222479.0,222779.0,222979.0,223099.0,223199.0
223279.0,223279.0,223279.0,224119.0,225139.0,225899.0,225759.0,226139.0,226399.0,226499.0,226659.0
229019.0,229019.0,229019.0,230059.0,231279.0,232159.0,231959.0,232159.0,232339.0,232379.0,232479.0
234259.0,234259.0,234259.0,235419.0,236839.0,237919.0,237639.0,237699.0,237659.0,237619.0,237619.0
236419.0,236419.0,236419.0,237959.0,240019.0,241639.0,241479.0,241879.0,242099.0,242179.0,242299.0
240599.0,240599.0,240599.0,241439.0,242139.0,242679.0,242679.0,242819.0,242919.0,242999.0,243059.0
247079.0,247079.0,247079.0,248119.0,249079.0,249799.0,249639.0,249799.0,249879.0,249919.0,249979.0
244459.0,244459.0,244459.0,246179.0,247899.0,248819.0,248459.0,248459.0,248399.0,248359.0,248339.0
