0,1,2,3,4,5,6,7,8,9,10
91439.0,91539.0,91459.0,91579.0,91679.0,91659.0,95459.0,98779.0,99439.0,100619.0,101879.0
92179.0,91419.0,91999.0,91619.0,91579.0,92299.0,95179.0,98399.0,98919.0,100439.0,101699.0
92099.0,92179.0,92499.0,92239.0,92399.0,91959.0,96059.0,98979.0,99539.0,101019.0,102279.0
93239.0,92639.0,92719.0,92719.0,92919.0,92939.0,96539.0,99439.0,100339.0,101719.0,102839.0
92639.0,93039.0,93019.0,93119.0,93079.0,93019.0,95479.0,98339.0,98859.0,100419.0,101719.0
93959.0,93599.0,94379.0,93519.0,93719.0,93819.0,96839.0,99859.0,100379.0,101679.0,102959.0
93839.0,93739.0,93659.0,94039.0,93479.0,93579.0,95879.0,98799.0,99399.0,100859.0,101859.0
92019.0,91599.0,91359.0,91579.0,91719.0,91839.0,94799.0,97339.0,98179.0,99459.0,100959.0
95359.0,95999.0,95579.0,95559.0,95959.0,95399.0,96599.0,99019.0,99639.0,100899.0,102159.0
93559.0,93039.0,93279.0,93479.0,93279.0,93419.0,94919.0,97319.0,97999.0,99419.0,100659.0
96499.0,96579.0,96699.0,96619.0,96519.0,96219.0,96959.0,99339.0,99779.0,100759.0,101819.0
