0,1,2,3,4,5,6,7,8,9,10
91939.0,91579.0,95699.0,102879.0,106259.0,107939.0,108579.0,106879.0,105659.0,105659.0,106459.0
91919.0,91559.0,95919.0,103039.0,106659.0,108219.0,109319.0,106599.0,105759.0,106039.0,106459.0
92299.0,92119.0,95879.0,102739.0,106299.0,107939.0,108959.0,106439.0,105499.0,105519.0,106159.0
92839.0,93179.0,97479.0,104119.0,107759.0,109739.0,110459.0,108379.0,106699.0,106459.0,107099.0
93039.0,93039.0,95679.0,102259.0,106399.0,107639.0,108659.0,107239.0,105799.0,106239.0,107019.0
92199.0,92339.0,95259.0,102259.0,105199.0,107379.0,107459.0,105299.0,104799.0,104679.0,105539.0
94059.0,94099.0,94079.0,100119.0,103599.0,106539.0,107799.0,105659.0,104699.0,105039.0,105719.0
90239.0,90719.0,93979.0,100699.0,103959.0,105859.0,106359.0,104339.0,102939.0,103139.0,103739.0
95099.0,95219.0,96979.0,103759.0,107479.0,108979.0,109879.0,107919.0,106899.0,107359.0,107639.0
93519.0,93599.0,93479.0,97699.0,101159.0,104239.0,105179.0,103659.0,102779.0,102699.0,103699.0
96099.0,95539.0,97299.0,102379.0,105879.0,107419.0,108139.0,106439.0,105299.0,105599.0,106199.0
