0,1,2,3,4,5,6,7,8,9,10
203619.0,203619.0,213219.0,218659.0,221339.0,222939.0,222259.0,221099.0,219439.0,218699.0,218679.0
200239.0,200239.0,209059.0,214419.0,217059.0,218639.0,217959.0,216799.0,215079.0,214279.0,214139.0
207539.0,207539.0,214539.0,219819.0,222459.0,224039.0,223399.0,222359.0,220879.0,220239.0,220199.0
209419.0,209419.0,213259.0,218579.0,221219.0,222779.0,222059.0,220839.0,219039.0,218279.0,218339.0
198399.0,198399.0,203379.0,207999.0,210399.0,211859.0,211179.0,210119.0,208739.0,208319.0,208559.0
223319.0,223319.0,230739.0,236459.0,239279.0,240959.0,240339.0,239179.0,237599.0,236859.0,236739.0
234579.0,234579.0,238279.0,241899.0,243939.0,245259.0,244619.0,243559.0,242139.0,241379.0,240999.0
223479.0,223479.0,230259.0,235659.0,238379.0,239999.0,239299.0,238019.0,236159.0,235159.0,234799.0
235879.0,235879.0,241519.0,246579.0,249199.0,250799.0,250359.0,249259.0,247539.0,246579.0,246139.0
244639.0,244639.0,247379.0,249899.0,251359.0,252279.0,251699.0,251099.0,250459.0,250259.0,250439.0
228599.0,228599.0,228599.0,228599.0,228899.0,229899.0,229659.0,228899.0,228919.0,229639.0,230419.0
