0,1,2,3,4,5,6,7,8,9,10
203619.0,203619.0,203619.0,208099.0,211959.0,214799.0,214739.0,215479.0,215819.0,215959.0,216159.0
208559.0,208559.0,208559.0,210299.0,212679.0,214899.0,214819.0,215459.0,215779.0,215899.0,216079.0
214159.0,214159.0,214159.0,215759.0,217999.0,219679.0,219419.0,219679.0,219759.0,219739.0,219819.0
219739.0,219739.0,219739.0,220539.0,221459.0,222139.0,221959.0,222099.0,222199.0,222259.0,222339.0
223539.0,223539.0,223539.0,224279.0,225039.0,225599.0,225499.0,225599.0,225639.0,225639.0,225699.0
226719.0,226719.0,226719.0,227499.0,228359.0,228879.0,228739.0,228999.0,229159.0,229319.0,229439.0
229599.0,229599.0,229599.0,230439.0,231639.0,232939.0,232779.0,232999.0,233039.0,233059.0,233119.0
238259.0,238259.0,238259.0,239119.0,240039.0,241019.0,241099.0,241259.0,241299.0,241299.0,241319.0
241899.0,241899.0,241899.0,242839.0,243779.0,244339.0,244139.0,244079.0,244019.0,243999.0,244059.0
244479.0,244479.0,244479.0,245719.0,247199.0,248179.0,247859.0,247819.0,247679.0,247519.0,247599.0
247279.0,247279.0,247279.0,248419.0,249459.0,250179.0,249879.0,249899.0,249879.0,249839.0,249819.0
