0,1,2,3,4,5,6,7,8,9,10
91579.0,91639.0,91639.0,95879.0,99339.0,101939.0,101939.0,102719.0,102799.0,103179.0,103199.0
91779.0,91919.0,92159.0,95639.0,99439.0,101919.0,101879.0,102459.0,102919.0,102999.0,103199.0
92599.0,92539.0,92619.0,96139.0,99739.0,102419.0,102299.0,103019.0,103359.0,103339.0,103699.0
93259.0,93119.0,93299.0,96059.0,99499.0,102339.0,102059.0,102879.0,103119.0,103179.0,103479.0
93359.0,93759.0,93379.0,95999.0,99499.0,102179.0,102119.0,102779.0,103199.0,103339.0,103619.0
93879.0,93879.0,93999.0,95679.0,98779.0,101439.0,101379.0,102119.0,102339.0,102659.0,102659.0
94419.0,95359.0,94839.0,96279.0,99479.0,102079.0,102019.0,102819.0,103139.0,103119.0,103399.0
95159.0,95139.0,95179.0,96999.0,100079.0,102699.0,102579.0,103259.0,103659.0,103699.0,103859.0
95659.0,95399.0,95519.0,97759.0,100259.0,102899.0,102679.0,103299.0,103599.0,103939.0,104039.0
95939.0,96039.0,95539.0,96979.0,100039.0,102299.0,102019.0,102639.0,103079.0,103059.0,103319.0
96739.0,96879.0,96879.0,97459.0,99719.0,102219.0,102059.0,102759.0,103379.0,103279.0,103419.0
