0,1,2,3,4,5,6,7,8,9,10
91599.0,92579.0,104739.0,108159.0,110379.0,109199.0,107879.0,106319.0,106119.0,106259.0,106579.0
91919.0,93419.0,105219.0,109159.0,110939.0,109459.0,108259.0,107039.0,106879.0,106599.0,107199.0
92099.0,92879.0,104019.0,108159.0,109899.0,108799.0,107319.0,106039.0,105979.0,105939.0,106399.0
91019.0,92599.0,104379.0,107879.0,110199.0,108859.0,107679.0,106159.0,105599.0,106039.0,106119.0
92679.0,94139.0,105419.0,109239.0,110939.0,109879.0,108399.0,107079.0,106639.0,106839.0,106899.0
92999.0,94499.0,106199.0,110019.0,111639.0,110859.0,109219.0,107879.0,107679.0,107519.0,107879.0
94379.0,94379.0,104699.0,108479.0,110339.0,109199.0,107579.0,106519.0,106159.0,106379.0,106479.0
93119.0,93319.0,104619.0,107719.0,110499.0,108459.0,107479.0,106159.0,106059.0,106159.0,106279.0
89519.0,90099.0,101539.0,105759.0,107799.0,106459.0,104859.0,104039.0,103639.0,103639.0,103499.0
95699.0,96079.0,105459.0,109439.0,111599.0,109719.0,108679.0,107199.0,106839.0,106839.0,107039.0
89159.0,90399.0,101019.0,104959.0,106759.0,105359.0,104059.0,102979.0,102999.0,102959.0,103019.0
