0,1,2,3,4,5,6,7,8,9,10
203619.0,205399.0,217599.0,221519.0,223459.0,222119.0,220899.0,219679.0,219419.0,219619.0,219859.0
208799.0,210279.0,222639.0,226619.0,228579.0,227239.0,225919.0,224559.0,224179.0,224279.0,224459.0
213119.0,213119.0,216239.0,219719.0,221499.0,220199.0,218979.0,217799.0,217939.0,218619.0,219259.0
201639.0,202659.0,214519.0,218399.0,220339.0,218979.0,217579.0,216039.0,215399.0,215259.0,215239.0
217679.0,218019.0,225639.0,229079.0,230839.0,229699.0,228399.0,227019.0,226539.0,226579.0,226719.0
220639.0,221079.0,231539.0,235479.0,237439.0,236059.0,234659.0,233139.0,232559.0,232579.0,232699.0
233259.0,233259.0,233259.0,233259.0,233259.0,233259.0,233259.0,233379.0,233839.0,234359.0,234859.0
219259.0,219519.0,224139.0,226519.0,227799.0,226859.0,225999.0,225179.0,224959.0,224999.0,225019.0
186819.0,186939.0,192119.0,194819.0,196259.0,195139.0,194059.0,192739.0,192139.0,191819.0,191719.0
242879.0,243199.0,247019.0,248739.0,249699.0,249419.0,248839.0,248279.0,248059.0,247979.0,247879.0
184159.0,184219.0,186659.0,188159.0,188999.0,188379.0,187619.0,186839.0,186599.0,186819.0,187059.0
