0,1,2,3,4,5,6,7,8,9,10
203619.0,222879.0,220739.0,218759.0,217819.0,217599.0,217879.0,218059.0,218399.0,218899.0,219439.0
208999.0,226019.0,222419.0,220539.0,218639.0,218319.0,218439.0,218479.0,218679.0,219099.0,219599.0
214699.0,226679.0,223499.0,221599.0,220959.0,220299.0,220699.0,221039.0,221419.0,221879.0,222379.0
219859.0,225939.0,224219.0,226539.0,226519.0,225999.0,225699.0,225419.0,225399.0,225579.0,225859.0
225159.0,240299.0,237179.0,235139.0,232919.0,231839.0,231179.0,230359.0,229959.0,229979.0,230199.0
229999.0,241179.0,237979.0,235899.0,234039.0,233719.0,233919.0,234059.0,234279.0,234579.0,234919.0
232339.0,242019.0,239199.0,239159.0,237859.0,237519.0,237559.0,237559.0,237679.0,237879.0,238099.0
237299.0,241459.0,244859.0,243279.0,239899.0,240159.0,240619.0,240799.0,240999.0,241219.0,241459.0
242679.0,256239.0,256459.0,256459.0,254859.0,253739.0,252839.0,251699.0,250899.0,250599.0,250539.0
243179.0,259919.0,256539.0,254059.0,251039.0,249439.0,248519.0,247839.0,247419.0,247299.0,247239.0
248019.0,260679.0,256039.0,258239.0,257639.0,255039.0,252479.0,251519.0,251639.0,251859.0,252179.0
