0,1,2,3,4,5,6,7,8,9,10
203619.0,224079.0,226659.0,224539.0,220379.0,217259.0,217599.0,217999.0,218379.0,218579.0,218919.0
206159.0,218419.0,220959.0,220919.0,216839.0,213959.0,213619.0,214059.0,214559.0,214839.0,215279.0
214979.0,218559.0,223279.0,223799.0,220219.0,219359.0,219599.0,220179.0,220679.0,220979.0,221359.0
219859.0,225639.0,230359.0,230939.0,227879.0,226199.0,225819.0,225839.0,226019.0,226139.0,226439.0
223299.0,231879.0,233619.0,230319.0,227499.0,227579.0,228019.0,228359.0,228619.0,228599.0,228639.0
226539.0,226539.0,231839.0,234199.0,233819.0,233699.0,233519.0,233419.0,233399.0,233379.0,233479.0
229839.0,231459.0,234079.0,234299.0,232479.0,233319.0,233159.0,233199.0,233299.0,233299.0,233459.0
238839.0,238839.0,241699.0,244079.0,244059.0,244459.0,244139.0,243959.0,243779.0,243619.0,243559.0
242499.0,250459.0,252379.0,252659.0,249759.0,247739.0,247339.0,247239.0,247239.0,247139.0,247199.0
245999.0,245999.0,247339.0,248279.0,249039.0,249799.0,250339.0,250699.0,251119.0,251299.0,251499.0
249039.0,269039.0,271899.0,266459.0,259499.0,256859.0,255859.0,255159.0,254699.0,254179.0,253819.0
