0,1,2,3,4,5,6,7,8,9,10
203619.0,223339.0,221579.0,220859.0,220239.0,219159.0,218239.0,217979.0,218099.0,218439.0,218879.0
206039.0,221399.0,219619.0,218739.0,218139.0,217119.0,216379.0,216219.0,216439.0,216819.0,217299.0
213979.0,231419.0,229739.0,228979.0,228139.0,226779.0,225339.0,223959.0,223239.0,223019.0,223159.0
220219.0,233359.0,231719.0,231059.0,230439.0,229279.0,228139.0,227919.0,227919.0,228019.0,228279.0
216979.0,217719.0,218799.0,221459.0,221999.0,222439.0,222559.0,222479.0,222179.0,221999.0,221959.0
230159.0,230159.0,230159.0,232599.0,234359.0,234079.0,233579.0,233399.0,233319.0,233319.0,233459.0
234039.0,241639.0,240599.0,240699.0,241059.0,239799.0,238719.0,237599.0,236999.0,236939.0,237159.0
236979.0,241259.0,241459.0,243079.0,242559.0,242839.0,243019.0,242839.0,242599.0,242299.0,242179.0
236599.0,239879.0,238979.0,243999.0,245859.0,243999.0,241399.0,240159.0,240099.0,240379.0,240799.0
244579.0,244939.0,244679.0,246299.0,246539.0,246679.0,246599.0,246659.0,246639.0,246679.0,246759.0
249039.0,256759.0,255019.0,254599.0,254719.0,254939.0,254879.0,254759.0,254639.0,254539.0,254599.0
