0,1,2,3,4,5,6,7,8,9,10
203619.0,222079.0,225659.0,221099.0,219739.0,217939.0,217879.0,217999.0,218339.0,218679.0,219059.0
209039.0,223239.0,226739.0,223419.0,221779.0,219759.0,219579.0,219679.0,219959.0,220279.0,220639.0
215039.0,223619.0,225379.0,225139.0,224019.0,221519.0,221119.0,221099.0,221339.0,221659.0,221999.0
219939.0,230699.0,238779.0,236679.0,230319.0,228859.0,227679.0,227119.0,226699.0,226559.0,226619.0
225079.0,233999.0,237439.0,234019.0,229599.0,228979.0,228879.0,228899.0,229039.0,229239.0,229479.0
227179.0,232899.0,235519.0,231479.0,229879.0,229779.0,229759.0,229779.0,229779.0,229799.0,229819.0
234039.0,234039.0,241719.0,244919.0,244479.0,243139.0,241499.0,240499.0,239439.0,238879.0,238579.0
238919.0,238919.0,240579.0,240979.0,241619.0,242039.0,242259.0,242399.0,242579.0,242759.0,242879.0
236819.0,238619.0,238479.0,238979.0,238819.0,239779.0,240099.0,240139.0,240079.0,239999.0,240039.0
245059.0,245059.0,249859.0,250939.0,249099.0,248319.0,248119.0,248059.0,248019.0,248039.0,248139.0
248259.0,256559.0,260019.0,255399.0,253959.0,253019.0,252579.0,252339.0,252279.0,252239.0,252239.0
