0,1,2,3,4,5,6,7,8,9,10
91759.0,91619.0,91739.0,98979.0,101979.0,101939.0,102939.0,102959.0,103259.0,103519.0,103419.0
92059.0,92239.0,91959.0,98739.0,101999.0,102119.0,102979.0,102999.0,103299.0,103379.0,103559.0
92859.0,92399.0,92719.0,98879.0,102159.0,101999.0,102859.0,102999.0,103299.0,103299.0,103499.0
92879.0,93119.0,92999.0,98979.0,102239.0,102239.0,103079.0,103199.0,103499.0,103539.0,103739.0
93819.0,93419.0,94039.0,98999.0,101999.0,101839.0,102819.0,102839.0,103239.0,103179.0,103299.0
94499.0,94299.0,94099.0,99119.0,102059.0,101839.0,102839.0,102999.0,103379.0,103299.0,103519.0
94859.0,94819.0,94519.0,99939.0,102219.0,102299.0,103279.0,103259.0,103539.0,103579.0,103739.0
94639.0,94759.0,94739.0,99719.0,102399.0,102319.0,103259.0,103199.0,103539.0,103619.0,103859.0
94779.0,94419.0,95019.0,99879.0,102699.0,102419.0,103299.0,103839.0,103679.0,103499.0,103759.0
95459.0,95579.0,95919.0,99959.0,102999.0,102899.0,103639.0,103819.0,103979.0,103979.0,104279.0
96799.0,96659.0,96719.0,99759.0,102459.0,102259.0,103059.0,102979.0,103359.0,103319.0,103619.0
